NO2 (ug/m3),CO (ug/m3),O3 (ug/m3),NO (ug/m3),TEMP (C),HUM (%RH),PRES (hPa),Uptime (s),Date
101.9,1281.7,0,42.3,22.6,72.8,852.3,262668,2022-07-15T01:10:57.887Z
101.9,1301.5,-1,43.1,22.6,73.1,852.3,262728,2022-07-15T01:11:57.892Z
101.9,1313.7,-1.6,43.2,22.6,73.1,852.4,262788,2022-07-15T01:12:57.897Z
101.9,1313.6,-1.6,43.2,22.6,73.1,852.4,262788,2022-07-15T01:13:57.902Z
101.4,1311.4,-1.4,43.7,22.5,73.2,852.4,262908,2022-07-15T01:14:57.910Z
101.4,1311.4,-1.4,43.5,22.5,73.4,852.4,262968,2022-07-15T01:15:57.917Z
101.9,1307.7,-0.8,43.9,22.5,73.6,852.4,263028,2022-07-15T01:16:57.939Z
101.9,1322.1,-1.6,44.6,22.5,73.7,852.4,263088,2022-07-15T01:17:57.944Z
101.9,1323.6,-2,44.7,22.5,73.9,852.4,263148,2022-07-15T01:18:57.951Z
94.9,1318.1,-1.6,44.4,22.5,74,852.4,263208,2022-07-15T01:19:57.962Z
94.9,1300.4,-4.6,43.5,22.4,74,852.5,263268,2022-07-15T01:20:57.981Z
94.9,1266.2,1,41.9,22.4,74.1,852.5,263328,2022-07-15T01:21:57.986Z
94.9,1238.7,0.6,40.9,22.4,74.2,852.5,263388,2022-07-15T01:22:57.994Z
94.3,1222.6,-4.4,40.8,22.4,74.5,852.5,263448,2022-07-15T01:23:58.000Z
94.3,1217.2,-4.6,40.4,22.4,74.7,852.5,263508,2022-07-15T01:24:58.007Z
93.5,1218.2,-3.2,42.4,22.3,75,852.5,263568,2022-07-15T01:25:58.029Z
93.5,1223.9,-2.8,40.8,22.3,74.8,852.5,263628,2022-07-15T01:26:58.035Z
93.5,1232.8,-2.8,40.8,22.3,74.8,852.5,263688,2022-07-15T01:27:58.041Z
93.5,1245.9,-2.8,41.4,22.3,74.9,852.6,263748,2022-07-15T01:28:58.053Z
93.5,1239.2,-2.8,41.1,22.3,74.9,852.6,263808,2022-07-15T01:29:58.072Z
93.5,1231.8,-2.2,42.3,22.3,75,852.6,263868,2022-07-15T01:30:58.077Z
93.5,1214.2,-2.2,41.3,22.3,75.2,852.6,263928,2022-07-15T01:31:58.083Z
93.5,1196.8,-2.8,40.8,22.3,75.6,852.6,263988,2022-07-15T01:32:58.093Z
93.5,1194.6,-2.2,40.8,22.3,75.3,852.6,264048,2022-07-15T01:33:58.113Z
93.5,1200,-1.8,41.6,22.2,75.4,852.7,264107,2022-07-15T01:34:58.118Z
93.5,1206.4,-2.2,42.3,22.2,75.4,852.7,264167,2022-07-15T01:35:58.124Z
93.5,1206.1,-2.2,42.4,22.2,75.7,852.7,264227,2022-07-15T01:36:58.131Z
93.5,1216.2,-1.8,43.7,22.2,75.7,852.7,264287,2022-07-15T01:37:58.145Z
93.5,1217.2,-0.8,43.9,22.2,76,852.7,264347,2022-07-15T01:38:58.162Z
93.5,1204.6,-1.2,43.7,22.2,76.1,852.7,264407,2022-07-15T01:39:58.167Z
92.8,1190.8,-1.2,43.2,22.2,76,852.7,264467,2022-07-15T01:40:58.173Z
92.8,1184.8,-1.2,43.1,22.2,76,852.7,264527,2022-07-15T01:41:58.184Z
92.8,1186.1,-1.2,43.6,22.2,76.1,852.7,264587,2022-07-15T01:42:58.203Z
93.5,1179,-1.2,43.1,22.2,76.2,852.7,264647,2022-07-15T01:43:58.209Z
93.5,1172.3,-2.2,42.9,22.2,76.5,852.7,264707,2022-07-15T01:44:58.215Z
93.5,1175.4,-3.6,43.2,22.1,76.6,852.7,264767,2022-07-15T01:45:58.222Z
92.8,1182.7,-4.6,43.7,22.1,76.7,852.8,264827,2022-07-15T01:46:58.244Z
93.5,1187.5,-3.2,44.1,22.1,76.4,852.8,264887,2022-07-15T01:47:58.251Z
94.3,1202.4,-3.6,44.2,22.1,76.5,852.8,264947,2022-07-15T01:48:58.256Z
94.3,1196,0.4,44.1,22.1,76.7,852.8,265007,2022-07-15T01:49:58.263Z
93.5,1204.6,-0.2,44.5,22.1,76.9,852.8,265067,2022-07-15T01:50:58.274Z
93.5,1219.3,0.4,45.2,22.1,76.7,852.8,265127,2022-07-15T01:51:58.293Z
92.8,1215.9,-0.6,45.1,22.1,76.3,852.8,265187,2022-07-15T01:52:58.299Z
92,1208.5,-0.2,44.7,22.1,76.5,852.8,265247,2022-07-15T01:53:58.304Z
92,1201.9,0.4,44.7,22.1,776.5,265247,NaN,2022-07-15T01:54:58.315Z
91.4,1194.2,-0.2,44.1,22.1,76.5,852.8,265367,2022-07-15T01:55:58.334Z
90.7,1178.5,0.6,43.2,22.1,76.7,852.8,265427,2022-07-15T01:56:58.341Z
89.3,1162,1,42.4,22.1,76.7,852.8,265487,2022-07-15T01:57:58.346Z
89.3,1142.2,-3.6,41.4,22.1,76.6,852.8,265547,2022-07-15T01:58:58.353Z
88.6,1116.6,-4.2,40.3,22.1,76.6,852.8,265607,2022-07-15T01:59:58.365Z
87.8,1082.8,-4.2,38.9,22.1,76.8,852.8,265667,2022-07-15T02:00:58.383Z
87.2,1051.7,-3.6,37.6,22.1,76.8,852.8,265727,2022-07-15T02:01:58.388Z
86.4,1027.5,-3.4,36.9,22.1,76.8,852.8,265787,2022-07-15T02:02:58.396Z
86.4,1010.7,-2.4,36.4,22,76.8,852.8,265847,2022-07-15T02:03:58.405Z
85.7,1000.2,-3,35.9,22,76.6,852.8,265907,2022-07-15T02:04:58.425Z
84.3,998.5,-2.2,36.5,22,76.9,852.8,265967,2022-07-15T02:05:58.431Z
84.3,1008.6,-1,36.9,22,76.9,852.9,266026,2022-07-15T02:06:58.438Z
84.3,1017.3,-1,37.3,22,77,852.9,266086,2022-07-15T02:07:58.444Z
83.6,1027.4,-1.4,37.8,22,77,852.9,266146,2022-07-15T02:08:58.451Z
82.8,1028.6,-1,37.4,22,76.9,852.9,266206,2022-07-15T02:09:58.473Z
82.8,1027.1,-0.4,37.8,22,76.9,852.9,266266,2022-07-15T02:10:58.479Z
82.2,1031.5,-0.4,38.3,22,77.1,852.9,266326,2022-07-15T02:11:58.485Z
81.5,1037.3,-0.8,38.6,22,76.9,852.9,266386,2022-07-15T02:12:58.496Z
82.2,1045.6,-0.2,38.8,22,76.7,852.9,266446,2022-07-15T02:13:58.515Z
81.5,1028.6,-1.8,38.3,22,76.9,852.9,266506,2022-07-15T02:14:58.520Z
81.5,1013.2,-1.2,37.4,22,76.9,852.9,266566,2022-07-15T02:15:58.527Z
81.5,991.7,-0.8,36.9,22,76.8,852.9,266626,2022-07-15T02:16:58.536Z
80.5,970.2,-1.8,36.5,22,77,852.9,266686,2022-07-15T02:17:58.540Z
79.8,961.3,-0.4,36.5,22,77.3,852.9,266746,2022-07-15T02:18:58.563Z
79.2,960.2,-0.4,36.5,22,76.9,852.9,266806,2022-07-15T02:19:58.569Z
78.4,966.6,-0.8,36.8,22,76.7,852.9,266866,2022-07-15T02:20:58.575Z
77.7,969,-0.8,36.8,22,76.9,852.9,266926,2022-07-15T02:21:58.587Z
77.7,963.3,0.2,36.5,22,76.8,852.9,266986,2022-07-15T02:22:58.605Z
77.7,945.6,-0.2,35.8,22,76.9,852.9,267046,2022-07-15T02:23:58.611Z
77.7,932.8,-0.8,35.4,22,76.7,852.8,267106,2022-07-15T02:24:58.617Z
77.7,929.4,-0.8,35.4,22,77,852.8,267166,2022-07-15T02:25:58.627Z
77.7,936.4,-0.8,35.8,22,77.2,852.8,267226,2022-07-15T02:26:58.646Z
77.7,959.6,-0.8,36.5,22,77.1,852.9,267286,2022-07-15T02:27:58.652Z
77.7,1005.1,-0.2,38.1,22,77.3,852.9,267346,2022-07-15T02:28:58.659Z
77.7,1051.7,-0.2,39.8,22,77.3,852.9,267406,2022-07-15T02:29:58.666Z
77.1,1077.3,-0.8,40.9,22,77.2,852.9,267466,2022-07-15T02:30:58.688Z
77.1,1105.3,-1,42.1,22,77.3,852.9,267526,2022-07-15T02:31:58.679Z
77.7,1120.2,-0.4,42.7,22,77.2,852.9,267586,2022-07-15T02:32:58.685Z
77.7,1143.2,-1.4,42.7,22,77.2,852.9,267546,2022-07-15T02:33:58.692Z
78.4,1175,-0.8,44.6,22,77.2,852.9,267706,2022-07-15T02:34:58.700Z
77.7,1198.6,-2.2,45.9,22,77.5,853,267766,2022-07-15T02:35:58.721Z
78.4,1210.9,-1.8,46.1,22,77.4,853,267825,2022-07-15T02:36:58.727Z
78.4,1213.1,-2.2,47.4,22,77.3,853,267885,2022-07-15T02:37:58.734Z
78.4,1237.6,-2.2,48.5,22,77.6,853,267945,2022-07-15T02:38:58.740Z
78.4,1250.1,-1.8,49.2,22,77.5,853.1,268005,2022-07-15T02:39:58.747Z
78.4,1261.6,-1.8,49.9,22,77.5,853.1,268065,2022-07-15T02:40:58.769Z
78.4,1266.1,-1.8,50.4,21.9,77.6,853.1,268125,2022-07-15T02:41:58.775Z
77.7,1252.2,-2.2,50.2,21.9,77.4,853.1,268185,2022-07-15T02:42:58.781Z
77.7,1258.6,-1.2,51,21.9,77.7,853.1,268245,2022-07-15T02:43:58.793Z
77.7,1282.7,-1.2,51.7,21.9,78.3,853.1,268305,2022-07-15T02:44:58.811Z
77.7,1297.7,-1.2,52.5,21.9,77.7,853.1,268365,2022-07-15T02:45:58.817Z
77.7,1305.9,-0.8,53.1,21.9,77.5,853.1,268425,2022-07-15T02:46:58.824Z
77.7,1339.5,-1.2,54.4,21.9,77.6,853.1,268485,2022-07-15T02:47:58.831Z
77.1,1355.1,-1.8,55,21.9,77.7,853.1,268545,2022-07-15T02:48:58.837Z
76.3,1366.8,-0.4,55.7,21.9,77.7,853.1,268605,2022-07-15T02:49:58.858Z
75.5,1343,0,54.7,21.9,77.4,853.1,268665,2022-07-15T02:50:58.865Z
75.5,1313.8,-4.6,53.6,21.9,77.5,853,268725,2022-07-15T02:51:58.871Z
75,1301.3,0.4,53.2,21.9,77.8,853,268785,2022-07-15T02:52:58.883Z
75,1281.7,1.2,52.5,21.9,78.3,853,268845,2022-07-15T02:53:58.901Z
75,1266.4,1.2,51.9,21.9,77.8,853,268905,2022-07-15T02:54:58.907Z
75,1297.7,1.2,53.1,21.9,77.8,853,268965,2022-07-15T02:55:58.913Z
75,1330.6,-4.2,54.1,21.9,77.7,853,269025,2022-07-15T02:56:58.923Z
74.2,1338.4,1.2,54.4,21.9,77.9,853,269085,2022-07-15T02:57:58.942Z
74.2,1351.9,-3.8,54.7,21.9,77.6,853,269145,2022-07-15T02:58:58.949Z
74.2,1331.5,-3.8,54.1,21.9,77.7,853.1,269205,2022-07-15T02:59:58.954Z
74.2,1311.9,-3.8,53.6,21.8,77.7,853.1,269265,2022-07-15T03:00:58.962Z
74.2,1305.3,-2.8,54.2,21.8,77.7,853.1,269325,2022-07-15T03:01:58.974Z
74.2,1291.6,-2.8,53.4,21.8,78,853.1,269385,2022-07-15T03:02:58.976Z
73.4,1265,-2.2,52.5,21.8,78.2,853.1,269445,2022-07-15T03:03:58.982Z
72.7,1246.6,-2.2,51.9,21.8,78.1,853.1,269505,2022-07-15T03:04:58.988Z
72.7,1228.4,-1.4,51.2,21.8,78.4,853.1,269565,2022-07-15T03:05:58.998Z
72.7,1215.8,-1.4,50.5,21.7,78.6,853.1,269625,2022-07-15T03:06:59.017Z
72.7,1208.3,-1.4,50.2,21.7,78.5,853.1,269684,2022-07-15T03:07:59.023Z
71.3,1208.3,-1.8,50.6,21.7,78.7,853.1,269744,2022-07-15T03:08:59.029Z
72.1,1209.5,1,50.4,21.7,78.9,853.1,269804,2022-07-15T03:09:59.036Z
71.3,1235.6,0,53.1,21.6,79.1,853.1,269864,2022-07-15T03:10:59.043Z
71.3,1261.1,0.4,53.6,21.6,79.1,853.1,269924,2022-07-15T03:11:59.049Z
71.3,1254.2,0.4,51.1,21.6,78.7,853.1,269984,2022-07-15T03:12:59.055Z
72.1,1231.8,1,49.9,21.6,78.7,853.1,270044,2022-07-15T03:13:59.062Z
72.1,1210.2,0,51.2,21.6,79.1,853.1,270104,2022-07-15T03:14:59.072Z
72.1,1200,-0.6,51.1,21.6,79.1,853.1,270164,2022-07-15T03:15:59.091Z
71.3,1206.1,0,51.4,21.6,79.3,853.1,270224,2022-07-15T03:16:59.098Z
70.6,1213.3,1,51.7,21.6,79.2,853.1,270284,2022-07-15T03:17:59.103Z
70.6,1223.3,1.6,52,21.6,79.4,853.1,270344,2022-07-15T03:18:59.111Z
69.2,1227.3,0.6,52.5,21.5,79.5,853.1,270404,2022-07-15T03:19:59.118Z
69.2,1226.4,2.2,52,21.5,79.6,853.1,270464,2022-07-15T03:20:59.140Z
69.2,1226.7,1.2,51.7,21.5,79.5,853.1,270524,2022-07-15T03:21:59.145Z
68.3,1219.5,1.2,51.2,21.5,79.6,853.1,270584,2022-07-15T03:22:59.152Z
68.3,1218.8,2.4,51.1,21.5,79.7,853.1,270644,2022-07-15T03:23:59.163Z
67.5,1221.5,2.4,51.1,21.5,79.9,853.1,270704,2022-07-15T03:24:59.180Z
68.3,1234.2,3.4,51.2,21.5,79.9,853.2,270764,2022-07-15T03:25:59.187Z
68.3,1252.8,3,52,21.5,79.7,853.2,270824,2022-07-15T03:26:59.195Z
68.3,1250.1,2.4,51.6,21.5,79.8,853.2,270884,2022-07-15T03:27:59.208Z
68.3,1235,3,51.1,21.5,79.6,853.2,270944,2022-07-15T03:28:59.224Z
68.3,1221.5,2.4,50.6,21.5,79.6,853.2,271004,2022-07-15T03:29:59.230Z
68.3,1226.1,2,51.1,21.5,79.6,853.2,271064,2022-07-15T03:30:59.236Z
68.3,1246.4,1.4,52.1,21.5,79.7,853.2,271124,2022-07-15T03:31:59.242Z
68.3,1294,2,54.1,21.5,79.9,853.2,271184,2022-07-15T03:32:59.254Z
68.3,1309,2,54.9,21.5,79.8,853.3,271244,2022-07-15T03:33:59.273Z
68.3,1320.2,2,55.6,21.5,79.8,853.3,271304,2022-07-15T03:34:59.278Z
67.5,1339.8,2,56.8,21.5,79.9,853.3,271364,2022-07-15T03:35:59.284Z
68.3,1359.2,1.8,57.8,21.5,80,853.3,271424,2022-07-15T03:36:59.293Z
68.3,1350.1,1.4,57.5,21.5,79.6,853.3,271484,2022-07-15T03:37:59.313Z
68.3,1323,1.2,56.8,21.4,79.9,853.3,271543,2022-07-15T03:38:59.319Z
67.5,1299.1,1.4,56,21.4,79.9,853.3,271603,2022-07-15T03:39:59.340Z
67.5,1273.6,2,55,21.4,79.9,853.3,271663,2022-07-15T03:40:59.336Z
66.9,1254.4,1.4,54.9,21.4,80,853.3,271723,2022-07-15T03:41:59.345Z
66.9,1222.7,2.2,53.9,21.4,80.1,853.3,271783,2022-07-15T03:42:59.362Z
66.9,1193.6,1.6,52.9,21.3,80.1,853.3,271843,2022-07-15T03:43:59.368Z
66.2,1169.1,1.2,52,21.3,79.9,853.3,271903,2022-07-15T03:44:59.375Z
66.2,1141.8,2.2,51,21.3,79.9,853.3,271963,2022-07-15T03:45:59.385Z
66.2,1108.7,1.2,49.6,21.3,79.7,853.3,272023,2022-07-15T03:46:59.403Z
65.4,1078.6,1,48.7,21.3,79.9,853.3,272083,2022-07-15T03:47:59.409Z
64.8,1048.2,1.2,47.6,21.2,79.7,853.3,272143,2022-07-15T03:48:59.415Z
63.3,1013.7,1.4,46.2,21.2,79.6,853.3,272203,2022-07-15T03:49:59.423Z
62.5,981.8,2.2,45.2,21.2,79.5,853.3,272263,2022-07-15T03:50:59.429Z
62,954,3.6,43.9,21.2,79.6,853.3,272323,2022-07-15T03:51:59.452Z
62,928.7,4,42.9,21.1,79.5,853.4,272383,2022-07-15T03:52:59.457Z
62,909.4,3,42.3,21.1,79.7,853.4,272443,2022-07-15T03:53:59.464Z
62,888.7,3,41.4,21.1,79.7,853.3,272503,2022-07-15T03:54:59.475Z
61.2,862.1,2.4,40.9,21.1,79.8,853.3,272563,2022-07-15T03:55:59.495Z
60.4,832.9,3.4,39.8,21.1,79.9,853.3,272623,2022-07-15T03:56:59.500Z
60.4,811.6,4,38.8,21.1,79.9,853.3,272683,2022-07-15T03:57:59.507Z
60.4,787.7,4.4,37.9,21.1,80,853.3,272743,2022-07-15T03:58:59.515Z
60.4,764.2,4.4,36.9,21.1,79.7,853.3,272803,2022-07-15T03:59:59.535Z
59.9,737.2,3.4,35.9,21.1,79.9,853.3,272863,2022-07-15T04:00:59.542Z
59.1,714.2,3.6,35.1,21.1,79.7,853.3,272923,2022-07-15T04:01:59.547Z
58.3,690.1,3.6,34.8,21.1,80.1,853.3,272983,2022-07-15T04:02:59.554Z
59.1,673.4,5.2,34.3,21.1,79.9,853.3,273043,2022-07-15T04:03:59.567Z
58.3,662,4.2,34.3,21.1,80.3,853.3,273103,2022-07-15T04:04:59.584Z
58.3,667.1,5.2,34.8,21.1,79.9,853.3,273163,2022-07-15T04:05:59.589Z
58.3,666.7,4.2,35.3,21.1,79.7,853.3,273223,2022-07-15T04:06:59.596Z
58.3,666.7,4.6,35.3,21.1,79.7,853.3,273283,2022-07-15T04:07:59.606Z
58.3,666.2,4,35.9,21.1,79.8,853.3,273343,2022-07-15T04:08:59.624Z
58.3,663,4.2,36.3,21.1,80,853.3,273403,2022-07-15T04:09:59.632Z
58.3,664.3,4.2,36.6,21,80,853.3,273462,2022-07-15T04:10:59.639Z
58.3,664.1,4.6,37.1,21,80.3,853.3,273522,2022-07-15T04:11:59.645Z
58.3,666.7,4.6,37.6,21,80.3,853.3,273522,2022-07-15T04:12:59.652Z
58.3,669,4,37.9,21,80.3,853.3,273642,2022-07-15T04:13:59.674Z
58.3,671.4,4,38.4,21,80.3,853.3,273702,2022-07-15T04:14:59.679Z
58.3,667.9,4.2,38.1,21,80.3,853.3,273762,2022-07-15T04:15:59.686Z
58.3,647.8,3.4,37.4,21,80.2,853.3,273822,2022-07-15T04:16:59.697Z
57.8,626.5,3,36.6,21,81.4,853.3,273882,2022-07-15T04:17:59.716Z
57,606.7,3.6,35.9,21,80.1,853.3,273942,2022-07-15T04:18:59.721Z
57,592,4.2,35.3,21,80.2,853.3,274002,2022-07-15T04:19:59.728Z
56.2,580.7,4.2,34.8,21,80.4,853.3,274062,2022-07-15T04:20:59.736Z
56.2,569,5.2,34.1,21,80.3,853.3,274122,2022-07-15T04:21:59.741Z
56.2,557.3,3.2,34,20.9,80.6,853.3,274182,2022-07-15T04:22:59.763Z
55.3,551.2,2.8,34,20.9,80.6,853.3,274242,2022-07-15T04:23:59.770Z
56.2,544.7,4,33.8,20.9,80.5,853.3,274302,2022-07-15T04:24:59.776Z
55.3,539,1.8,33.6,21,80.7,853.3,274362,2022-07-15T04:25:59.789Z
55.3,530.6,3,33.4,21,80.4,853.3,274422,2022-07-15T04:26:59.806Z
54.7,525.7,3,33.4,20.9,80.8,853.3,274482,2022-07-15T04:27:59.812Z
54.7,521.5,3.2,33.3,20.9,80.5,853.2,274542,2022-07-15T04:28:59.819Z
54.7,526.4,1.8,33.8,20.9,80.7,853.2,274602,2022-07-15T04:29:59.828Z
53.9,533.8,1.2,34.3,20.9,80.7,853.2,274662,2022-07-15T04:30:59.847Z
54.7,551.2,2.8,35.6,20.9,80.8,853.2,274722,2022-07-15T04:31:59.854Z
54.7,569.5,1.2,36.6,20.9,80.7,853.2,274782,2022-07-15T04:32:59.860Z
54.7,593.5,1.4,37.9,20.9,80.8,853.1,274842,2022-07-15T04:33:59.867Z
54.7,608.1,1.2,38.1,20.9,80.9,853.1,274902,2022-07-15T04:34:59.873Z
53.9,608.8,0.6,38.1,20.9,81,853.1,274962,2022-07-15T04:35:59.895Z
53.9,614.9,1.2,38.5,20.9,80.7,853.1,275022,2022-07-15T04:36:59.901Z
53.9,616.9,0.2,38.8,20.9,80.6,853.1,275082,2022-07-15T04:37:59.908Z
53.9,621.6,0.2,38.9,20.9,80.8,853.1,275142,2022-07-15T04:38:59.918Z
53.9,628.3,-0.4,39.4,20.9,80.7,853.1,275202,2022-07-15T04:39:59.922Z
53.9,633.4,-0.6,39.5,20.9,80.7,853.2,275262,2022-07-15T04:40:59.929Z
53.9,640.7,-1,39.8,20.8,80.6,853.2,275321,2022-07-15T04:41:59.945Z
53.2,649.6,-1,39.9,20.8,80.8,853.2,275381,2022-07-15T04:42:59.950Z
53.2,656.1,-0.6,40.4,20.8,80.8,853.1,275441,2022-07-15T04:43:59.948Z
53.2,659.1,-0.6,40.4,20.8,80.9,853.1,275501,2022-07-15T04:44:59.970Z
52.4,663.5,-0.6,41.3,20.8,81,853.1,275561,2022-07-15T04:45:59.976Z
52.4,666.5,0.4,41.3,20.8,81.3,853.1,275621,2022-07-15T04:46:59.982Z
52.4,668.3,0,41.4,20.8,80.8,853.1,275681,2022-07-15T04:47:59.993Z
51.8,665.9,-0.6,41.3,20.8,81.2,853.1,275741,2022-07-15T04:48:59.996Z
51.8,658.1,-0.4,40.9,20.8,81,853.1,275801,2022-07-15T04:50:00.002Z
51.1,652.4,-0.8,40.8,20.8,80.8,853.1,275861,2022-07-15T04:51:00.008Z
51.1,643.6,0.6,40.1,20.7,80.7,853.1,275921,2022-07-15T04:52:00.016Z
50.3,628.5,0.2,39.4,20.7,80.7,853.1,275981,2022-07-15T04:53:00.022Z
50.3,616.4,0.6,39.3,20.7,80.9,853.1,276041,2022-07-15T04:54:00.027Z
49.7,606,0.6,38.8,20.7,80.9,853.1,276101,2022-07-15T04:55:00.034Z
49.7,600.5,2.2,38.8,20.7,80.7,853.1,276161,2022-07-15T04:56:00.041Z
49.7,595.5,2.2,38.5,20.7,80.9,853.1,276221,2022-07-15T04:57:00.054Z
49.7,589.8,2.2,38.5,20.7,80.7,853.1,276281,2022-07-15T04:58:00.054Z
49.7,586.7,2.2,38.3,20.7,80.6,853.1,276341,2022-07-15T04:59:00.061Z
49.7,580.1,2.2,38,20.7,80.5,853.1,276401,2022-07-15T05:00:00.066Z
49,576.3,2.2,37.9,20.7,80.8,853.1,276461,2022-07-15T05:01:00.075Z
49,572.5,2,37.6,20.7,80.8,853.1,276521,2022-07-15T05:02:00.080Z
49,570.3,2,37.4,20.7,80.8,853.1,276581,2022-07-15T05:03:00.104Z
49.7,569.4,2,37.4,20.7,80.9,853.1,276641,2022-07-15T05:04:00.109Z
49.7,570.3,1.6,37.6,20.7,80.6,853,276701,2022-07-15T05:05:00.115Z
49.7,572.3,1.6,37.9,20.7,80.8,853,276761,2022-07-15T05:06:00.127Z
49.7,572.1,1.6,37.9,20.7,80.7,853.1,276821,2022-07-15T05:07:00.145Z
49.7,571.5,1.6,37.9,20.7,80.9,853.1,276881,2022-07-15T05:08:00.151Z
50.3,570.8,2.2,37.9,20.8,80.5,853.1,276941,2022-07-15T05:09:00.158Z
50.3,569.4,1.2,37.6,20.8,80,853,277001,2022-07-15T05:10:00.167Z
51.1,569.9,1.4,37.6,20.8,80.1,853,277061,2022-07-15T05:11:00.171Z
51.1,570.8,0.6,37.4,20.8,80.1,853,277120,2022-07-15T05:12:00.177Z
51.1,571,1.2,37.3,20.8,80,853,277180,2022-07-15T05:13:00.183Z
51.1,571,1.2,37,20.8,80.2,853.1,277240,2022-07-15T05:14:00.190Z
51.1,575.2,1.4,37.3,20.8,80,853,277300,2022-07-15T05:15:00.201Z
51.1,576.5,2,36.9,20.9,79.8,853,277360,2022-07-15T05:16:00.219Z
51.1,569.9,1.4,36.4,20.9,79.9,853.1,277420,2022-07-15T05:17:00.226Z
51.1,563.7,1.4,35.9,20.9,79.9,853,277480,2022-07-15T05:18:00.232Z
50.3,555.5,0.6,35.5,20.9,80,853.1,277540,2022-07-15T05:19:00.241Z
49.7,550.2,1.4,35.4,20.9,80.1,853.1,277600,2022-07-15T05:20:00.246Z
49.7,544.5,1.4,34.8,20.9,80,853.1,277660,2022-07-15T05:21:00.268Z
49.7,541.6,2.2,34.8,20.9,80.1,853.1,277720,2022-07-15T05:22:00.273Z
49.7,541.2,1.6,34.5,20.9,79.8,853.1,277780,2022-07-15T05:23:00.280Z
49.7,538.7,1.6,34.4,20.9,79.9,853.1,277840,2022-07-15T05:24:00.292Z
49,533.8,1.2,34.5,20.9,79.2,853.1,277900,2022-07-15T05:25:00.310Z
48.2,527.4,1.6,34.5,20.9,79.5,853,277960,2022-07-15T05:26:00.315Z
47.6,518.7,2.2,34.5,20.9,79.2,853,278020,2022-07-15T05:27:00.322Z
46.1,507,1.2,32.6,20.9,78.9,853,278080,2022-07-15T05:28:00.332Z
45.5,499.5,3.2,34.4,20.9,79.1,853,278140,2022-07-15T05:29:00.351Z
44.8,488.9,3,34.1,20.9,79.1,852.9,278200,2022-07-15T05:30:00.357Z
44,483.5,3,34.5,20.9,79,852.9,278260,2022-07-15T05:31:00.364Z
44,475.1,4,34.8,20.9,79,852.9,278320,2022-07-15T05:32:00.370Z
43,460.5,3.4,32.8,20.9,78.9,852.9,278380,2022-07-15T05:33:00.382Z
42.3,446,4.2,32.8,20.9,78.9,852.9,278440,2022-07-15T05:34:00.400Z
42.3,434.2,4.2,32.8,20.9,78.9,852.9,278500,2022-07-15T05:35:00.405Z
42.3,423.6,4.2,32.8,20.9,78.9,852.9,278560,2022-07-15T05:36:00.411Z
42.3,416.3,4.2,34.8,20.9,79,852.9,278620,2022-07-15T05:37:00.423Z
43,406.4,5,32.1,20.9,78.9,852.8,278680,2022-07-15T05:38:00.441Z
42.3,399.2,4.2,33.8,20.9,79.1,852.8,278740,2022-07-15T05:39:00.447Z
42.3,390.8,4.6,33.8,20.9,79.5,852.8,278800,2022-07-15T05:40:00.454Z
41.7,385.4,3.6,34.4,20.9,79.7,852.8,278860,2022-07-15T05:41:00.462Z
41.7,379.2,4.4,34.1,20.9,79.2,852.8,278920,2022-07-15T05:42:00.467Z
41.7,374.6,4.4,34.1,20.8,79.5,852.7,278979,2022-07-15T05:43:00.474Z
41.7,370.9,5,34.4,20.8,79.7,852.7,279039,2022-07-15T05:44:00.480Z
40.9,364.9,4.4,34.1,20.8,79.6,852.7,279099,2022-07-15T05:45:00.487Z
40.2,358.4,5.4,34,20.8,79.7,852.7,279159,2022-07-15T05:46:00.496Z
39.6,351.2,5.4,33.8,20.7,79.9,852.7,279219,2022-07-15T05:47:00.516Z
39.6,343.6,7.2,33.5,20.7,80.1,852.7,279279,2022-07-15T05:48:00.522Z
39.6,342.1,7.2,33.5,20.7,80.2,852.7,279339,2022-07-15T05:49:00.528Z
39.6,340.9,7.6,33.3,20.7,80.4,852.7,279399,2022-07-15T05:50:00.535Z
39.6,337.8,7.2,33.5,20.6,80.3,852.7,279459,2022-07-15T05:51:00.542Z
39.6,334.5,6.6,33,20.6,80.5,852.8,279519,2022-07-15T05:52:00.564Z
40.2,329.6,6.6,32.8,20.6,80.7,852.8,279579,2022-07-15T05:53:00.569Z
40.2,327.7,5.4,32.8,20.6,80.6,852.8,279639,2022-07-15T05:54:00.576Z
40.2,327.5,6.4,32.8,20.6,80.8,852.8,279699,2022-07-15T05:55:00.588Z
40.2,327.9,6.4,32.8,20.6,80.7,852.8,279759,2022-07-15T05:56:00.606Z
40.9,328.7,7.4,32.8,20.6,80.8,852.8,279819,2022-07-15T05:57:00.611Z
40.9,329.9,6.4,32.8,20.6,80.8,852.8,279879,2022-07-15T05:58:00.619Z
40.2,332.6,5.4,33.5,20.6,80.9,852.8,279939,2022-07-15T05:59:00.627Z
40.9,335.2,7.4,33.5,20.6,80.8,852.8,279999,2022-07-15T06:00:00.648Z
40.9,340.8,6.8,33.9,20.6,80.8,852.8,280059,2022-07-15T06:01:00.654Z
41.7,345.1,7.4,34.1,20.6,80.9,852.8,280119,2022-07-15T06:02:00.660Z
40.9,350.3,6.4,34.4,20.6,81,852.8,280179,2022-07-15T06:03:00.666Z
